AATS0p,AATS1p,nAtomP,SaasC,WTPT-4,BCUTc-1h,GGI4,maxaaCH,SpAD_Dt,SpMax_Dt,EE_Dt,ETA_BetaP_ns,BCUTw-1h,BCUTc-1l,naAromAtom,SpDiam_Dt,MLFER_E,SPC-6,GATS1p,SaaCH,R_TpiPCTPC,AATS5p,minHaaCH,AATSC0i,maxaasC,ATS0p,Mp,MWC2,Zagreb,nAromBond,SPC-5,SP-2,ETA_dBetaP,JGI5,ETA_Eta_R,JGT,GGI7,ATS3v,minaasC,AATS6p,minHother,SPC-4,ATS8p,ATS8v,BCUTp-1h,AATS2p,ETA_BetaP,ATS1v,ATS3p,ETA_Eta_B_RC,AATS8p,ASP-5,ETA_EtaP_B_RC,ATS2m,nHaaCH,naaCH,ETA_Alpha,ETA_dBeta,SpMax8_Bhp,SpMAD_Dt,SpMax1_Bhi,SRW2,nBonds,TIC3,MW,JGI2,VPC-6,hmin,TWC,GGI3,ATS6p,AATS5v,ETA_Shape_Y,ZMIC0,ATS3e,ATS2v,ASP-7,ATS4p,SRW4,MDEO-12,AATS4p,ETA_EtaP_F_L,ATS4v,SpMin8_Bhp,maxHaaCH,SHaaCH,SpMax4_Bhv,SpMin1_Bhp,ATS3s,VPC-4,SpMax2_Bhm,GGI8,GATS1m,ECCEN,VP-0,ATS1e,ATS6v,AATS7p,JGI3,Sp,minHCsats,GGI5,ATS3i,ZMIC4,ATS0v,VP-6,ATS4e,MWC10,SpDiam_D,AATSC1e,ATS0e,Sv,SpMax1_Bhe,SpMax4_Bhi,AATS6e,maxdO,VR3_D,VR3_Dzs,ATS5p,Mv,ASP-1,SpAD_Dzm,SpMax_Dzm,SpMax_DzZ,EE_DzZ,SpAD_DzZ,SpAbs_Dzm,EE_Dzm,ATS5v,ATS5e,SpMin4_Bhi,WTPT-1,VR3_Dzp,AATS3p,Spe,McGowan_Volume,SC-3,naasC,ATS7p,AATS0v,ATS4s,Sare,MDEC-33,ATS3m,VR3_Dzi,VP-3,minaaCH,SpMax1_Bhm,TIC4,VPC-5,ETA_Eta_R_L,WPOL,MATS1e,VP-5,GGI9,ATSC1v,TIC5,GATS1e,VP-2,ETA_Eta_L,maxHdsCH,MWC3,Kier1,piPC9,SHBa,GATS1v,VR3_Dt,ATS2p,nBonds2,Sse,ATS1i,ETA_Epsilon_1,nHeavyAtom,VAdjMat,ETA_Eta,nC,ATS7e,apol,SdssC,nBondsM,AATSC2c,AATS6v,ZMIC3,ETA_Beta_ns,CrippenMR,GGI6,ETA_EtaP_F,ETA_EtaP_L,SpMax_D,EE_D,SpAD_D,ETA_Beta_s,minsssCH,SpDiam_Dze,SpDiam_Dzi,ATS2e,SpMAD_D,ATSC1e,ATS6i,CrippenLogP,SP-0,ATS1p,ASP-6,ATS7i,SpMax5_Bhv,AATS8e,SpMax5_Bhp,SpMax5_Bhe,SdsCH,MATS2v,maxHother,SpMax2_Bhe,minHdsCH,SpMax2_Bhi,SpAbs_Dzi,SpAD_Dzi,VR3_Dze,VR3_Dzv,DELS2,ATS8e,Si,nAtom,SpDiam_Dzm,SpMax5_Bhi,SpMax4_Bhe,minHCsatu,mindsCH,EE_Dze,SpMax_Dze,SpAD_Dze,SpAbs_Dze,SpMax1_Bhp,SpMax8_Bhe,AATS1e,SM1_Dze,ATS6e,GGI10,EE_Dzi,SpMax_Dzi,JGI1,VR3_DzZ,VR3_Dzm,ATS8i,SpDiam_DzZ,piPC5,ETA_dEpsilon_B,AATSC2v,SpMax5_Bhs,ATS7v,inhibitor
1.481021,1.805248,13,1.846808,4.894366,0.216017,1.360556,1.873893,561.481722,280.740861,280.740861,0.42857,31.972072,-0.280917,9,411.354521,2.548,7.980759,1.066445,3.476013,5.648335,1.232223,0.536019,1.547858,1.032975,84.418182,0.659113,4.990433,146,10,6.19436,12.826529,-0.21429,0.023678,50.75001,0.527356,0.433142,25385.76346,0.813833,1.16196,0.536019,5.452517,131.715828,16684.08365,12.233065,1.552497,1.07143,14841.3593,195.943721,0.91901,1.176034,0.073457,0.03282,8356.197355,2,2,13.49999,-6,2.767109,20.052919,4.055732,4.110874,30,271.190518,403.204196,0.087855,3.527967,-0.085335,134.129993,1.631944,164.998251,150.982211,0.28889,93.133406,1109.549506,22429.071,0.031128,192.668718,5.451038,0,1.120167,0.18256,23967.78651,1.121801,0.679403,1.215423,3.30606,1.987561,366.337963,2.76161,3.687417,0.27766,0.833786,741,17.642031,454.558084,20324.5095,1.117726,0.038856,37.569459,0.361217,0.781389,23283.26721,30.634146,11617.89628,1.992662,1293.152162,11.975457,284.478348,-0.003283,432.101237,34.262974,4.038915,3.52572,7.447703,11.915746,17.485742,15.921155,178.672363,0.601105,0.441768,305.40988,152.435803,152.417339,152.417339,305.370999,304.127955,152.435803,21892.42063,1071.946568,1.517574,56.428376,16.486651,1.33295,54.690196,3.1227,2.879773,2,143.068909,203.822742,407.74537,55.436,5.245194,9249.531409,15.861322,6.339996,1.60212,4.320555,271.190518,3.229964,13.25299,42,-0.0553,3.16866,0.191566,63.471982,267.945406,0.764143,9.517294,8.14137,0,5.826,22.68,6.80435,32.694504,1.065655,18.026104,167.66965,59,56.927531,8779.40289,0.56316,28,5.807355,30.06162,20,949.590098,64.540997,-0.172503,12,0.001061,143.130349,30.634146,12,116.6311,0.686712,0.73887,0.29076,181.948359,181.948359,363.896717,18,0.695144,251.224523,245.780331,821.351332,12.996311,-0.193702,23399.62306,3.32268,20.31119,106.509649,0.047871,21286.35204,3.195867,7.529616,3.190652,3.382939,0,0.128394,0.679403,3.772728,0,3.821251,307.596879,308.679289,15.898138,16.349168,28.65875,843.316978,437.022429,57,244.538322,3.442593,3.473741,0,0,157.415755,157.415755,314.885011,313.825543,4.047306,2.981538,7.704374,1.269661,1057.573798,0.143763,154.235452,154.235452,0.233333,15.885247,15.885408,18318.97816,244.509044,5.764799,0.03239,6.521745,3.470248,17716.74589,1
1.485218,1.773171,13,1.787392,4.896692,0.216005,1.280556,1.855562,525.680681,262.84034,262.84034,0.44444,31.972072,-0.308577,9,383.145033,2.679,7.954273,1.085098,3.434283,5.675847,1.219414,0.546346,1.593396,0.991118,78.716544,0.660949,4.962845,142,10,6.19436,12.472976,-0.23148,0.026155,48.74647,0.540649,0.386267,23526.23774,0.796274,1.154592,0.546346,5.452517,122.938522,15626.31991,12.22287,1.530356,1.12037,13766.11298,177.37945,0.91901,1.29409,0.072369,0.03404,8210.16123,2,2,12.89999,-6.25,2.712651,19.469655,4.055344,4.077537,29,238.785797,390.183795,0.089947,3.28705,-0.108259,131.999232,1.631944,145.478563,151.143762,0.29457,89.778976,994.830046,20697.17183,0.031081,176.656867,5.42495,0,1.139722,0.2103,22293.03379,1.085982,0.6927,1.239046,3.262909,1.983301,350.421296,2.664007,3.682811,0.220214,0.802119,670,16.804787,429.355296,18372.52039,1.115792,0.039804,35.03031,0.377774,0.836944,20597.71346,31.188277,10920.92542,1.66793,1177.089406,11.971166,256.68279,-0.004901,407.066449,32.208196,4.038285,3.494046,7.529832,11.942149,15.394299,15.145909,162.182045,0.607702,0.43976,265.628088,132.55332,132.526319,132.526319,265.572242,264.38212,132.55332,20102.1203,996.72074,1.504553,54.427769,15.448964,1.375034,51.294118,2.9407,2.879773,2,123.852918,206.055196,388.689815,52.024,4.451058,9078.344784,15.586178,5.736638,1.578721,4.320539,244.295572,3.065113,12.75299,41,-0.074112,2.716309,0.208441,-16.488094,244.295572,0.806567,8.77333,7.075,0,5.802118,21.702735,6.806566,34.927628,1.059982,15.183805,151.505195,55,53.258922,8303.832801,0.58302,27,5.754888,26.52638,18,848.216982,60.120618,-0.220983,12,0.000169,145.813654,31.840882,12,111.1131,0.809161,0.82297,0.26204,165.173738,165.173738,330.347476,18.25,0,217.015496,207.728646,767.926848,12.235092,-0.269546,20900.68396,1.44808,19.604084,97.524416,0.047214,18844.19226,3.11103,7.6934,3.110893,3.316691,0,0.206348,0.6927,3.757289,0,3.813063,263.745702,264.971731,16.181224,15.898919,29.002097,730.872974,407.811753,53,210.159443,3.39292,3.449176,0,0,137.520246,137.520246,275.1506,274.053993,4.046813,2.952223,7.80646,1.409924,948.758878,0.156313,132.30945,132.30945,0.241379,16.238367,16.235579,15121.55295,210.113696,5.761658,0.03712,10.24512,3.449153,16178.22392,1
1.549015,1.83927,13,1.825904,4.813353,0.215682,1.120556,1.861541,447.776013,223.888006,223.888006,0.5,31.972072,-0.312072,9,320.671632,2.569,6.823475,0.988986,3.448659,6.015002,1.226937,0.54236,1.636578,1.018549,69.705679,0.675005,4.828314,124,10,4.937598,10.59975,-0.16667,0.026944,40.19431,0.459851,0.261267,19916.79624,0.807355,1.245843,0.54236,3.506084,89.55256,11182.34476,12.229654,1.594043,1.16667,12229.39876,151.132197,0.63034,1.105587,0.071977,0.02626,7218.16518,2,2,11.49999,-4,2.691059,18.657334,4.055723,3.970292,26,210.868727,347.141596,0.074074,3.021478,-0.062967,124.769234,1.381944,128.321806,152.356074,0.33913,79.17172,851.324766,18099.50032,0.031034,152.623788,5.283204,0,1.293422,0.21714,19348.87326,1.024171,0.686934,1.229294,3.248957,1.987007,276.296296,1.963415,3.678355,0.174611,0.769053,549,14.434924,367.454964,16384.79185,1.195578,0.039484,30.375241,0.392298,0.781389,17867.47452,26.7055,9675.158718,1.82866,886.721426,11.845899,199.546172,-0.006235,348.191461,28.095663,4.038905,3.472458,7.617609,11.464444,13.316195,14.199444,144.778616,0.624348,0.443912,208.840155,104.194993,104.180197,104.180197,208.808472,207.645678,104.194993,17978.01676,883.957624,1.390806,48.831083,13.804185,1.361551,43.788235,2.5591,1.717871,2,107.602,215.003527,278.925926,44.396,5.425215,7735.41525,13.19007,5.510635,1.587118,4.320555,216.378502,2.625106,11.54166,35,-0.088471,2.84942,0.141566,65.442167,216.378502,0.776249,7.140802,6.33035,0,5.666427,18.781065,6.799905,31.420734,0.979566,12.694602,133.899617,47,45.376184,7047.245083,0.59778,24,5.584963,21.26497,16,687.24035,52.166653,-0.261857,12,0.001937,159.075649,27.390189,12,98.2331,0.645896,0.78872,0.26376,130.826924,130.826924,261.653847,16,0.644506,169.56428,165.686411,650.362152,10.902244,-0.293038,16934.65254,1.90638,17.104084,86.445694,0.047768,14730.9233,3.008408,7.682339,3.009128,3.207696,0,0.071959,0.686934,3.761685,0,3.812676,211.974585,213.024064,13.205359,14.29854,25.936215,622.26943,344.909409,45,163.271074,3.274402,3.435619,0.492775,0,108.745844,108.745844,217.51485,216.485612,4.0473,2.858613,7.818191,1.269661,784.613682,0.106726,106.424449,106.424449,0.192308,12.950701,12.950869,13512.27882,163.248109,5.752176,0.04495,3.591614,3.426739,13752.74203,1
1.504792,1.833526,13,2.114475,4.896692,0.215983,1.280556,2.09539,525.680681,262.84034,262.84034,0.44444,31.972072,-0.324542,9,383.145033,2.385,7.954273,1.026169,5.843696,5.675847,1.235267,0.470833,1.536138,1.267785,82.763569,0.663845,4.962845,142,10,6.19436,12.472976,-0.18519,0.026155,48.74647,0.540649,0.386267,25127.91824,0.846691,1.184326,0.470833,5.452517,135.956324,16756.18241,12.400089,1.584568,1.07407,14508.11882,194.455994,0.91901,1.203153,0.072369,0.03404,8104.801126,3,3,13.09999,-5,2.763031,19.469655,4.059543,4.077537,29,253.180797,388.193297,0.089947,3.737437,-0.133523,131.999232,1.631944,162.252657,150.318089,0.29771,89.73224,1072.043038,22030.6665,0.031081,193.677581,5.42495,0,1.159746,0.1865,23887.76843,1.112054,0.557496,1.546863,3.341685,1.992829,356.273148,2.850154,3.694671,0.220214,0.836031,670,17.065061,437.43952,20071.32357,1.18169,0.039804,36.511499,0.364098,0.836944,22393.126,30.413658,11343.49836,2.013082,1249.787998,11.971166,256.68279,-0.003102,415.181137,33.234096,4.047889,3.50768,7.413406,11.968932,15.394299,15.779969,177.878475,0.604256,0.43976,273.410756,136.502536,136.485401,136.485401,273.374146,272.174492,136.502536,21645.80478,1059.224036,1.518173,54.427769,16.328419,1.369408,52.635294,3.0229,2.879773,2,142.984445,206.245425,390.949074,53.328,5.425215,8958.222316,17.113996,6.269884,1.842326,4.321967,258.690572,3.376501,12.75299,41,-0.054061,3.147381,0.208441,104.251791,255.445459,0.754035,9.296542,7.71736,0,5.802118,21.702735,6.806566,32.932857,1.039096,15.183805,164.795021,57,54.820466,8425.758045,0.55818,27,5.754888,28.56317,20,901.677238,62.774204,-0.148308,12,0.000413,146.506011,31.058078,12,113.1781,0.809161,0.74753,0.28583,165.173738,165.173738,330.347476,17,0.652301,223.995134,218.89523,787.60384,12.235092,-0.176814,22428.8043,3.13239,19.604084,104.511005,0.047214,19690.11681,3.118753,7.508128,3.124084,3.319136,0,0.132993,0.557496,3.775432,0,3.823176,276.034028,276.944369,16.804298,16.217589,26.317919,848.418446,420.176595,55,217.312212,3.395661,3.474397,0,0,141.388936,141.388936,282.694213,281.729789,4.067477,2.981243,7.674378,1.129398,1015.636638,0.156313,138.502767,138.502767,0.241379,15.474406,15.474778,18149.4074,217.284351,5.761658,0.03279,6.863572,3.449806,17976.90776,1
1.51827,1.795888,13,1.902698,2.426626,0.215877,1.245556,1.895389,499.635254,249.817627,249.817627,0.42,31.972072,-0.331915,9,355.926117,2.747,7.118103,1.066901,3.521078,5.508892,1.177505,0.539304,1.636799,1.06381,74.395214,0.668398,4.905275,134,10,5.308388,11.002832,-0.29,0.022625,41.27697,0.395712,0.245677,21513.90812,0.838888,1.268964,0.539304,3.650422,103.813911,12434.78214,12.225169,1.535075,1.13,13159.17417,166.685153,0.55454,1.007902,0.072417,0.02218,7737.112075,2,2,12.06666,-7.25,2.667543,19.98541,4.055406,4.043051,28,215.120782,360.17323,0.068376,3.102589,-0.142369,128.611847,1.229167,139.58607,145.457513,0.30663,84.482248,955.998282,19946.14357,0.030774,164.379939,5.361292,0,1.245303,0.21161,20445.34502,1.111255,0.684325,1.223629,3.250442,1.982654,269.462963,2.129054,3.684967,0.168052,0.782791,602,15.17218,405.15514,17837.10704,1.149448,0.034144,32.751516,0.305275,0.701389,20517.16262,29.298824,10218.85025,1.91645,977.366398,11.936145,214.093093,-0.002858,372.737289,29.951569,4.038307,3.479874,7.600089,11.516314,14.98286,14.859957,153.075601,0.611257,0.43584,220.227326,109.832651,109.809503,109.809503,220.17938,219.18955,109.832651,18909.47671,969.188424,1.388428,51.768196,14.061453,1.322898,47.219608,2.6755,1.513747,2,126.439229,208.547964,274.648148,47.864,5.085675,8010.834743,13.851866,6.273002,1.625689,4.32054,225.120782,2.8785,12.20346,36,-0.052996,3.003403,0.136875,-26.211148,229.120782,0.868163,7.816177,6.91318,0,5.758902,18.367347,6.813183,22.920935,1.041976,13.806186,147.367224,52,49.040422,7836.589764,0.57415,25,5.643856,22.60455,17,816.597106,56.225032,-0.270459,11,-0.000985,162.155519,31.238563,10.5,104.3224,0.532517,0.7469,0.27653,139.09591,139.09591,278.19182,17.75,0,178.978984,171.149122,746.552484,11.127673,-0.148595,18046.3044,1.38158,17.225404,93.386159,0.047491,18042.27333,3.031518,7.429678,3.039932,3.225123,0,0.098767,0.684325,3.777895,0,3.845522,219.32343,220.38929,13.773717,13.963329,20.039305,765.256802,376.628977,49,172.31972,3.303974,3.438932,0,0,114.580003,114.580003,229.304602,228.421916,4.046814,2.838566,7.791445,1.161429,836.009738,0.070299,110.011862,110.011862,0.160714,13.632363,13.632574,17511.17727,172.281282,5.76793,0.03848,4.968733,3.466838,15569.16774,1
1.721611,1.913816,13,1.916691,2.426609,0.21587,1.120556,1.895291,447.776013,223.888006,223.888006,0.5,31.973073,-0.311927,9,320.671632,2.974,6.823475,0.823999,3.522018,6.015002,1.28034,0.534745,1.748762,1.075586,77.472475,0.702923,4.828314,124,10,4.937598,10.59975,-0.15625,0.026944,40.19431,0.459851,0.261267,20333.54455,0.841104,1.327457,0.534745,3.506084,97.456086,11550.68378,12.235611,1.663227,1.15625,12429.40701,160.231584,0.63034,1.203162,0.071977,0.02626,7636.040278,2,2,11.99999,-3.75,2.695735,18.657334,4.055719,3.970292,26,210.868727,363.118752,0.074074,3.080403,-0.078857,124.769234,1.381944,136.728058,154.969449,0.325,81.389597,842.184308,18451.10753,0.031034,158.925312,5.283204,0,1.346825,0.21175,19657.25154,1.02399,0.677996,1.212741,3.260058,1.986486,244.925926,2.107752,3.887447,0.174611,0.687977,549,15.251421,365.541002,16838.99336,1.335612,0.039484,31.631529,0.354944,0.781389,17653.57093,27.681829,10055.54518,1.911993,881.194216,11.845899,199.546172,-0.005004,343.583594,28.567918,4.038902,3.468885,7.562904,11.489793,13.316195,13.951205,151.080139,0.634843,0.443912,207.907189,103.752934,103.739433,103.739433,207.877498,206.646357,103.752934,18286.39504,878.430414,1.418119,48.831083,13.515116,1.443528,43.45098,2.6639,1.717871,2,120.205047,223.456559,258.962963,43.972,5.425215,7993.081873,13.177184,5.654972,1.626727,4.320556,216.378502,2.727168,11.54166,35,-0.093342,2.908346,0.141566,66.631629,216.378502,0.869051,7.753175,6.4597,0,5.666427,18.781065,6.799905,21.27537,0.922672,12.694602,139.711077,47,45.12236,7010.558576,0.58667,24,5.584963,21.98153,16,676.18593,54.264653,1.193169,12,0.000897,163.485372,28.366518,12,105.8241,0.645896,0.75887,0.26915,130.826924,130.826924,261.653847,15.75,0.802942,169.840175,166.089305,646.221972,10.902244,-0.2352,16816.97525,2.70718,17.104084,89.949354,0.047768,14480.3332,3.025274,7.565638,3.050401,3.197183,0,0.076076,0.677996,3.760434,0,3.811528,212.847059,213.679843,13.196224,14.062904,21.806286,612.816716,342.958487,45,162.677649,3.263743,3.430889,0.349771,0,108.954566,108.954566,217.961818,217.080196,4.047301,2.857649,7.777468,1.092522,778.979134,0.106726,106.730667,106.730667,0.192308,12.952316,12.952498,13287.70905,162.656427,5.752176,0.04327,4.014434,3.418904,14369.49859,1
1.679625,1.96892,29,2.47673,8.163163,0.209872,1.44,1.903652,681.806317,340.903159,340.903159,0.89655,15.996937,-0.358913,22,499.193596,3.315,8.967485,0.850292,24.559248,9.84141,1.468896,0.498354,1.565633,0.672051,77.262731,0.721837,5.030438,152,23,6.290979,12.593182,0.26724,0.019817,52.582,0.387041,0.388889,22580.51918,0.262546,1.539773,0.498354,4.17173,134.507985,18433.05186,10.692328,1.81568,1.52586,14424.06981,155.696772,0.64386,1.430936,0.076618,0.0222,7330.998828,14,14,13.69999,7.75,2.665925,23.510563,4.068345,4.174387,32,226.47421,383.126991,0.070707,1.840145,-0.16596,137.468822,1.8125,146.278469,210.420726,0.32847,89.581382,780.947496,20553.9768,0.031538,145.365938,5.484797,0.338062,1.439267,0.31391,21030.22918,0.960279,0.706962,8.018703,3.346342,2.101304,358.888889,1.254118,3.823342,0.279164,0.701399,719,15.332213,381.904416,20616.54571,1.542879,0.039402,33.20448,0,0.8125,15234.25597,27.232652,11648.42725,1.02205,795.236624,11.995284,254.897423,-0.006188,358.305812,32.023824,4.054912,3.483335,7.692283,12.540634,17.842658,18.261549,143.951771,0.69617,0.441069,250.267005,125.121782,125.091149,125.091149,250.205806,249.253818,125.121782,20621.23114,765.948676,1.391943,59.777396,18.803223,1.556968,45.290196,2.8314,1.711992,5,146.573472,253.226679,377.277778,45.844,9.723417,7954.033806,18.055093,4.391736,1.384437,4.026015,242.08385,1.614581,14.11414,46,-0.08292,2.030065,0.2025,149.074534,238.08385,0.765172,6.352624,5.01085,0,5.877736,22.203125,7.771818,38.107859,0.773105,19.501503,139.807327,49,46.528041,7084.574194,0.62826,29,5.857981,18.08052,23,719.303132,57.521481,-0.768925,25,0.001459,217.016271,28.811164,26,116.2546,0.51102,1.18971,0.17279,170.459351,170.459351,340.918703,18.25,0,188.074289,187.667014,599.19,11.755817,-0.303226,14589.42648,4.84748,20.216968,96.477097,0.048258,14477.44504,3.108262,7.58412,3.089294,3.28363,0,-0.095124,0.706962,3.863183,0,3.884919,248.78503,249.815333,17.652751,20.219845,30.195272,712.907252,344.081965,46,187.938569,3.320813,3.45106,0,0,125.207878,125.207878,250.43723,249.431822,4.008265,2.77182,7.793968,1.166273,730.766868,0.099072,124.835108,124.835108,0.15625,17.6501,17.650661,14589.21107,187.88969,6.243317,0.1062,-4.56293,3.760745,20409.767,1
1.643255,1.897783,13,1.729828,7.1407,0.216057,1.200556,1.830862,471.649373,235.824686,235.824686,0.51,31.973073,-0.308568,9,340.065611,2.695,7.180693,1.217546,3.380748,5.900944,1.23033,0.551782,1.72822,0.955124,73.94647,0.685587,4.890349,132,10,5.513804,11.727888,-0.18,0.02975,43.43832,0.526729,0.283836,19816.99779,0.774703,1.289079,0.551782,3.967409,89.890786,11341.27795,12.228396,1.590742,1.2,12362.39343,148.762277,0.83972,1.096229,0.071672,0.03359,8259.713682,2,2,12.06665,-4.5,2.664938,18.865975,4.055435,4.007333,27,208.868727,384.103831,0.074074,2.913982,-0.081628,127.31298,1.506944,130.196962,151.808524,0.27348,83.338911,849.081992,18194.79543,0.031027,151.607481,5.351858,0,1.341659,0.22759,19325.3823,1.002457,0.698956,1.250737,3.254335,1.983191,306.597222,2.006372,4.320538,0.219711,0.794288,576,14.825026,376.857168,16426.08241,1.207199,0.04186,30.851413,0.542653,0.8925,17520.33375,30.143789,9853.523357,1.700566,864.218556,11.902458,216.925179,-0.001013,358.689166,28.484566,4.038376,3.482304,7.755559,11.464627,17.965692,14.542608,145.17891,0.63299,0.438234,204.786465,101.975009,101.957088,101.957088,204.747725,203.265946,101.975009,17913.40585,900.30424,1.500972,50.601594,14.009064,1.390302,44.478431,2.6423,2.870283,2,108.647875,218.967186,290.444444,45.12,5.085675,8298.884634,13.792247,5.31593,1.549886,4.696844,214.378502,2.6256,11.83228,36,-0.011193,2.620033,0.181566,14.02877,214.378502,0.676381,7.391325,6.14251,0,5.720312,19.753086,6.808776,44.899387,1.007405,14.62429,133.622317,47,46.002913,7110.314946,0.63852,25,5.643856,21.23743,14,711.051716,52.78186,-0.325782,13,0.001372,162.634479,30.828478,12.75,101.5391,0.727528,0.88804,0.2457,141.082238,141.082238,282.164476,17.25,0,177.231031,171.969227,677.490706,11.286579,-0.04761,16724.22374,0.91578,18.026733,89.19581,0.047638,14880.24219,3.044336,7.872722,3.056221,3.248079,0,0.111823,0.698956,3.92197,0,3.881452,219.388845,220.651814,13.770472,13.943202,33.809108,645.563232,346.342413,45,162.114721,3.31758,3.44321,0,0,112.825131,112.825131,225.658462,224.343833,4.046825,2.837088,8.018238,1.729775,783.31143,0.156313,110.174235,110.174235,0.240741,13.639299,13.639426,13833.38316,162.083651,5.758507,0.0511,5.509963,3.633014,14062.74739,1
1.528375,1.836894,13,1.939782,2.426626,0.215875,1.245556,1.905806,499.635254,249.817627,249.817627,0.42,31.972072,-0.333036,9,355.926117,2.616,7.118103,1.030439,3.5451,5.508892,1.213678,0.531492,1.605166,1.090477,76.418727,0.669842,4.905275,134,10,5.308388,11.002832,-0.26,0.022625,41.27697,0.395712,0.245677,22366.6355,0.849305,1.275557,0.531492,3.650422,108.551057,12912.58225,12.235638,1.574182,1.1,13581.43035,176.227895,0.55454,1.014496,0.072417,0.02218,7689.439663,2,2,12.16666,-6.5,2.700329,19.98541,4.055802,4.043051,28,225.17326,359.177981,0.068376,3.33082,-0.155447,128.611847,1.229167,150.515715,148.496121,0.31233,84.142244,1007.832842,20764.49563,0.030774,171.370261,5.361292,0,1.224073,0.18896,21113.2994,1.111787,0.674121,1.205613,3.268886,1.986993,273.296296,2.226656,3.696904,0.168052,0.800362,602,15.302316,408.582148,18830.3937,1.156319,0.034144,33.492111,0.291386,0.701389,21723.76121,28.465874,10430.13672,2.174187,1030.544254,11.936145,214.093093,-0.001895,376.794633,30.464519,4.038938,3.483779,7.492248,11.52298,14.98286,13.868067,161.419222,0.60929,0.43584,226.521466,112.983512,112.968247,112.968247,226.48912,225.472003,112.983512,19749.9841,980.77492,1.388428,51.768196,14.585844,1.305392,47.890196,2.7166,1.513747,2,135.289341,208.602734,281.537037,48.516,5.310871,7985.264639,13.721885,6.636362,1.639294,4.320556,236.19281,3.02629,12.20346,36,-0.038504,3.334015,0.136875,53.976892,236.19281,0.825026,8.206587,7.47955,0,5.758902,18.367347,6.813183,20.468857,1.028538,13.806186,155.843989,53,49.821194,7879.120402,0.56067,25,5.643856,24.21124,18,860.318226,57.551825,-0.262229,11,0.000104,159.579608,29.795596,10.5,105.2234,0.532517,0.68263,0.29918,139.09591,139.09591,278.19182,17,0.842423,184.576028,180.082879,757.24746,11.127673,-0.100428,19157.26491,2.86608,17.225404,97.355404,0.047491,19063.24078,3.043484,7.402785,3.049502,3.232943,0,0.046196,0.674121,3.79303,0,3.851708,229.223217,230.136501,13.731545,14.266178,19.214185,792.097954,382.811398,50,178.089747,3.308802,3.445626,0,0,117.669595,117.669595,235.410576,234.58161,4.047303,2.864058,7.709097,1.021166,884.085322,0.070299,114.962194,114.962194,0.160714,13.710209,13.710232,18118.59859,178.06574,5.76793,0.03595,2.373499,3.485171,16369.65429,1
1.651854,1.95179,29,3.578072,8.164664,0.209888,1.631111,1.907767,713.10915,356.554575,356.554575,0.86667,15.996937,-0.358916,22,523.993128,3.323,9.446938,0.877421,22.966772,9.702193,1.417154,0.488236,1.550318,1.091108,80.940857,0.714348,5.068904,158,23,6.640435,13.215044,0.24167,0.021991,55.59044,0.436593,0.444444,24053.80519,0.262766,1.546196,0.488236,4.579978,142.533168,19488.07351,10.702153,1.781115,1.49167,15077.05994,167.066612,0.75002,1.425332,0.075667,0.025,7634.68235,13,13,14.19999,7.25,2.665925,23.770305,4.068579,4.204693,33,248.365895,397.142642,0.077295,2.029495,-0.172905,139.846226,1.875,151.527201,200.567512,0.35211,93.800635,825.297392,21608.99846,0.031054,157.7281,5.525453,0.338062,1.395824,0.3048,22381.23737,1.050364,0.705686,7.416061,3.351811,2.101543,375.666667,1.446568,3.836747,0.344671,0.722503,783,16.254862,403.680196,21415.51564,1.512104,0.039063,35.003034,0,0.923611,16036.74467,27.328593,12134.11164,1.139013,879.47442,12.039422,274.413019,-0.00536,379.283256,33.565652,4.055127,3.493915,7.685453,12.651934,18.21209,19.84568,151.635437,0.685013,0.439638,270.407655,135.189397,135.157853,135.157853,270.344648,269.389064,135.189397,21460.72374,828.03524,1.39628,61.635217,19.442214,1.5761,48.015686,2.9723,2.000667,6,152.72248,247.634931,398.388889,48.604,10.561648,8313.172448,18.60761,4.669514,1.385918,4.026235,258.365895,1.758918,14.50798,48,-0.075049,2.164688,0.26375,150.780606,258.365895,0.760732,6.852624,5.36409,0,5.916202,23.168044,7.790838,38.27862,0.802279,19.482129,147.83251,52,49.415878,7517.613646,0.61633,30,5.906891,20.1138,24,773.375232,60.615067,-0.764671,25,0.001428,218.52567,28.935798,26,119.8946,0.550204,1.18255,0.1788,183.108626,183.108626,366.217252,18.75,0,203.672102,202.882995,641.544056,12.207242,-0.278714,14982.97037,4.8755,21.087211,101.493086,0.049367,15567.79797,3.164217,7.552613,3.152459,3.303897,0,-0.004651,0.705686,3.881631,0,3.901599,268.720365,269.756162,20.856162,19.086453,30.549083,755.261308,367.11022,49,203.52733,3.334654,3.462025,0,0,135.279469,135.279469,270.58579,269.575019,4.008415,2.855971,7.763081,1.166273,753.174356,0.15274,134.802753,134.802753,0.181818,20.799884,20.779108,15550.67529,203.477209,6.275586,0.09802,-0.227441,3.779239,21309.13957,1
